State,Year,District,Dem Votes,GOP Votes,D Voteshare,Incumbent,Party
TX,1972,6,100917,38086,0.726005914,1,D
TX,1972,7,36899,171127,0.17737686600000002,-1,R
TX,1972,8,73909,39686,0.650636032,1,D
TX,1972,9,89113,45462,0.66218094,1,D
TX,1972,10,130973,0,1.0,1,D
TX,1972,11,88861,0,1.0,1,D
TX,1972,12,84356,0,1.0,1,D
TX,1972,13,71730,87084,0.451660433,-1,R
TX,1972,14,89725,0,1.0,1,D
TX,1972,15,73994,0,1.0,1,D
TX,1972,16,81347,0,1.0,1,D
TX,1972,17,95122,0,1.0,1,D
TX,1972,18,85672,19355,0.8157140540000001,1,D
TX,1972,19,97084,0,1.0,1,D
TX,1972,20,81443,0,1.0,1,D
TX,1972,21,91180,69374,0.567908616,1,D
TX,1972,22,101786,42094,0.707436753,1,D
TX,1972,23,72799,0,1.0,1,D
TX,1972,24,91054,48853,0.650818043,1,D
TX,1974,1,49426,22619,0.686043445,1,D
TX,1974,2,57096,0,1.0,1,D
TX,1974,3,34623,63489,0.35289261299999997,-1,R
TX,1974,4,48209,16113,0.74949473,1,D
TX,1974,5,26190,28446,0.479354272,-1,R
TX,1974,6,53345,10908,0.830233608,1,D
TX,1974,7,18524,70363,0.208399428,-1,R
TX,1974,8,30158,11605,0.722122453,1,D
TX,1974,9,37275,22935,0.619083209,1,D
TX,1974,10,76240,18560,0.8042194090000001,1,D
TX,1974,11,46828,9883,0.825730458,1,D
TX,1974,12,42632,11543,0.7869312409999999,1,D
TX,1974,13,53094,39087,0.575975526,1,D
TX,1974,14,41066,0,1.0,1,D
TX,1974,15,42567,0,1.0,1,D
TX,1974,16,42880,0,1.0,1,D
TX,1974,17,64959,0,1.0,1,D
TX,1974,18,36597,6053,0.8580773740000001,1,D
TX,1974,19,49619,0,1.0,1,D
TX,1974,20,39358,0,1.0,1,D
TX,1974,21,53543,45959,0.538109787,1,D
TX,1974,22,47753,19483,0.710229639,1,D
TX,1974,23,47249,0,1.0,1,D
TX,1974,24,36085,9698,0.78817465,1,D
TX,1976,1,135384,26334,0.837160984,1,D
TX,1976,2,133910,0,1.0,1,D
TX,1976,3,60070,171343,0.25957919399999996,-1,R
TX,1976,4,105394,62641,0.627214568,1,D
TX,1976,5,67871,56056,0.5476691920000001,1,D
TX,1976,6,119025,60316,0.663679806,1,D
TX,1976,7,0,193127,0.0,-1,R
TX,1976,8,84404,54566,0.607354105,1,D
TX,1976,9,112945,0,1.0,1,D
TX,1976,10,160683,48482,0.7682116990000001,1,D
TX,1976,11,92142,68373,0.574039809,1,D
TX,1976,12,101814,31941,0.7611977120000001,1,D
TX,1976,13,101798,69328,0.594871615,1,D
TX,1976,14,93589,58788,0.614193743,1,D
TX,1976,15,102837,35446,0.743670589,1,D
TX,1976,16,71876,52499,0.577897487,1,D
TX,1976,17,127613,0,1.0,1,D
TX,1976,18,93953,15381,0.85932098,1,D
TX,1976,19,87908,72991,0.546355167,1,D
TX,1976,20,90173,0,1.0,1,D
TX,1976,21,149395,56211,0.726608173,1,D
TX,1976,22,96535,96267,0.5006950139999999,1,D
TX,1976,23,96481,0,1.0,1,D
TX,1976,24,82743,47075,0.6373769429999999,1,D
TX,1978,1,73708,20700,0.78073892,1,D
TX,1978,2,66986,28584,0.700910328,1,D
TX,1978,3,0,96406,0.0,-1,R
TX,1978,4,58336,36582,0.614593649,1,D
TX,1978,5,35524,34672,0.5060687220000001,1,D
TX,1978,6,66025,35393,0.651018557,1,D
TX,1978,7,22415,128214,0.148809326,-1,R
TX,1978,8,39429,24673,0.615097813,1,D
TX,1978,9,50792,29473,0.632803837,1,D
TX,1978,10,94529,29328,0.7632108,1,D
TX,1978,11,53354,49965,0.516400662,1,D
TX,1978,12,46456,21364,0.6849896790000001,1,D
TX,1978,13,75271,25275,0.7486225209999999,1,D
TX,1978,14,63953,24325,0.724450033,1,D
TX,1978,15,54560,27853,0.662031476,1,D
TX,1978,16,53090,22743,0.7000909890000001,1,D
TX,1978,17,69030,32302,0.681226069,1,D
TX,1978,18,36783,0,1.0,1,D
TX,1978,19,54729,48070,0.532388447,1,D
TX,1978,20,51584,0,1.0,1,D
TX,1978,21,63501,84336,0.429533879,-1,R
TX,1978,22,53443,54643,0.494448865,-1,R
TX,1978,23,62649,0,1.0,1,D
TX,1978,24,39201,33314,0.540591602,1,D
TX,1980,1,137665,0,1.0,1,D
TX,1980,2,142496,60742,0.701128726,1,D
TX,1980,3,49667,218228,0.18539726399999998,-1,R
TX,1980,4,102787,93915,0.522551881,1,D
TX,1980,5,70892,67848,0.51097016,1,D
TX,1980,6,144816,59503,0.708774025,1,D
TX,1980,7,48594,242810,0.166758178,-1,R
TX,1980,8,67921,72856,0.482472279,-1,R
TX,1980,9,103225,0,1.0,1,D
TX,1980,10,135618,88940,0.60393306,1,D
TX,1980,11,128520,0,1.0,1,D
TX,1980,12,99104,65005,0.603891316,1,D
TX,1980,13,98779,80819,0.5500005570000001,1,D
TX,1980,14,93884,71495,0.567689973,1,D
TX,1980,15,105325,45090,0.700229365,1,D
TX,1980,16,104734,0,1.0,1,D
TX,1980,17,130465,0,1.0,1,D
TX,1980,18,71985,16128,0.81696231,1,D
TX,1980,19,126632,0,1.0,1,D
TX,1980,20,84113,17725,0.8259490559999999,1,D
TX,1980,21,58425,196424,0.22925340100000002,-1,R
TX,1980,22,101094,106797,0.486283678,-1,R
TX,1980,23,104595,45139,0.698538742,1,D
TX,1980,24,93690,59172,0.612905758,1,D
TX,1982,1,100685,0,1.0,1,D
TX,1982,2,91762,0,1.0,1,D
TX,1982,3,28223,99852,0.220363069,-1,R
TX,1982,4,94134,32221,0.744996241,1,D
TX,1982,5,52214,27121,0.6581458370000001,1,D
TX,1982,6,91546,0,1.0,1,D
TX,1982,7,17866,108718,0.14113948099999998,-1,R
TX,1982,8,38041,50630,0.429012868,-1,R
TX,1982,9,78965,35422,0.690331943,1,D
TX,1982,10,121030,0,1.0,1,D
TX,1982,11,83236,0,1.0,1,D
TX,1982,12,78913,34879,0.6934846029999999,1,D
TX,1982,13,86376,47877,0.643382271,1,D
TX,1982,14,76851,48942,0.6109322460000001,1,D
TX,1982,15,76544,0,1.0,1,D
TX,1982,16,44024,36064,0.549695335,1,D
TX,1982,17,109359,0,1.0,1,D
TX,1982,18,68014,12104,0.8489228390000001,1,D
TX,1982,19,89702,19062,0.824739804,1,D
TX,1982,20,68544,0,1.0,1,D
TX,1982,21,35112,106515,0.24791882899999998,-1,R
TX,1982,22,0,66536,0.0,-1,R
TX,1982,23,51690,41363,0.555489882,1,D
TX,1982,24,63857,22798,0.736910738,1,D
TX,1982,25,63974,40112,0.6146263670000001,1,D
TX,1982,26,69782,69438,0.501235455,1,D
TX,1982,27,66604,35209,0.6541797220000001,1,D
TX,1984,1,139829,0,1.0,1,D
TX,1984,2,113225,77842,0.592593174,1,D
TX,1984,3,46890,228819,0.170070618,-1,R
TX,1984,4,120749,87553,0.5796823839999999,1,D
TX,1984,5,94391,0,1.0,1,D
TX,1984,6,100799,131482,0.433952842,-1,R
TX,1984,7,32835,213480,0.133304914,-1,R
TX,1984,8,62072,113031,0.354488501,-1,R
TX,1984,9,120559,84306,0.588480219,1,D
TX,1984,10,186447,0,1.0,1,D
TX,1984,11,112940,0,1.0,1,D
TX,1984,12,106299,0,1.0,1,D
TX,1984,13,95367,107600,0.46986455899999996,-1,R
TX,1984,14,98885,104181,0.486959905,-1,R
TX,1984,15,104863,0,1.0,1,D
TX,1984,16,76375,56589,0.574403598,1,D
TX,1984,17,143012,0,1.0,1,D
TX,1984,18,109626,26400,0.805919457,1,D
TX,1984,19,74044,102805,0.418684867,-1,R
TX,1984,20,100443,0,1.0,1,D
TX,1984,21,48039,199909,0.193746269,-1,R
TX,1984,22,66495,125225,0.34683392399999996,-1,R
TX,1984,23,95721,0,1.0,1,D
TX,1984,24,105210,71703,0.594699089,1,D
TX,1984,25,113946,63974,0.6404339029999999,1,D
TX,1984,26,120451,126641,0.487474301,-1,R
TX,1984,27,105516,60283,0.636409146,1,D
TX,1986,1,84445,0,1.0,1,D
TX,1986,2,78529,55986,0.583793629,1,D
TX,1986,3,0,143381,0.0,-1,R
TX,1986,4,97540,38578,0.71658414,1,D
TX,1986,5,57410,39945,0.589697499,1,D
TX,1986,6,68270,86190,0.441991454,-1,R
TX,1986,7,17635,129673,0.119715155,-1,R
TX,1986,8,30617,66280,0.315974695,-1,R
TX,1986,9,73285,45834,0.615225111,1,D
TX,1986,10,135863,52000,0.7232025470000001,1,D
TX,1986,11,84201,0,1.0,1,D
TX,1986,12,84831,38620,0.687163328,1,D
TX,1986,13,45907,84980,0.350737659,-1,R
TX,1986,14,67852,74471,0.476746555,-1,R
TX,1986,15,70777,0,1.0,1,D
TX,1986,16,50590,26421,0.656919141,1,D
TX,1986,17,97791,0,1.0,1,D
TX,1986,18,63335,0,1.0,1,D
TX,1986,19,42129,68695,0.38014329,-1,R
TX,1986,20,55363,0,1.0,1,D
TX,1986,21,63779,100346,0.38860015200000003,-1,R
TX,1986,22,30079,76459,0.282331187,-1,R
TX,1986,23,68131,0,1.0,1,D
TX,1986,24,69368,33819,0.672255226,1,D
TX,1986,25,67435,0,1.0,1,D
TX,1986,26,47651,101735,0.31897902100000003,-1,R
TX,1986,27,64165,0,1.0,1,D
TX,1988,1,122566,74357,0.622405712,1,D
TX,1988,2,145614,0,1.0,1,D
TX,1988,3,50627,227882,0.18177868600000002,-1,R
TX,1988,4,139379,67337,0.674253565,1,D
TX,1988,5,95376,59877,0.614326293,1,D
TX,1988,6,78786,164692,0.323585704,-1,R
TX,1988,7,48824,185203,0.20862550000000002,-1,R
TX,1988,8,0,90503,0.0,-1,R
TX,1988,9,137270,0,1.0,1,D
TX,1988,10,232213,0,1.0,1,D
TX,1988,11,134207,0,1.0,1,D
TX,1988,12,135459,0,1.0,1,D
TX,1988,13,98345,89105,0.524646572,1,D
TX,1988,14,111395,96042,0.537006416,1,D
TX,1988,15,93672,0,1.0,1,D
TX,1988,16,104514,0,1.0,1,D
TX,1988,17,149064,0,1.0,1,D
TX,1988,18,94408,0,1.0,1,D
TX,1988,19,53932,113068,0.322946108,-1,R
TX,1988,20,94527,36801,0.7197779609999999,1,D
TX,1988,21,0,203989,0.0,-1,R
TX,1988,22,58471,125733,0.317425246,-1,R
TX,1988,23,116423,60559,0.657823959,1,D
TX,1988,24,135794,0,1.0,1,D
TX,1988,25,113499,44043,0.720436455,1,D
TX,1988,26,86490,194944,0.307318945,-1,R
TX,1988,27,105085,0,1.0,1,D
TX,1990,1,89241,56954,0.6104244329999999,1,D
TX,1990,2,76974,61555,0.5556526070000001,1,D
TX,1990,3,0,153857,0.0,-1,R
TX,1990,4,108300,0,1.0,1,D
TX,1990,5,65228,41307,0.612268269,1,D
TX,1990,6,62344,125049,0.332691189,-1,R
TX,1990,7,0,114254,0.0,-1,R
TX,1990,8,0,60603,0.0,-1,R
TX,1990,9,79786,58399,0.577385389,1,D
TX,1990,10,152784,73766,0.6743941729999999,1,D
TX,1990,11,73810,64269,0.5345490620000001,1,D
TX,1990,12,98026,39438,0.713103067,1,D
TX,1990,13,81815,63045,0.564786691,1,D
TX,1990,14,89251,75098,0.543057761,1,D
TX,1990,15,72461,0,1.0,1,D
TX,1990,16,62455,0,1.0,1,D
TX,1990,17,104100,0,1.0,1,D
TX,1990,18,54477,0,1.0,1,D
TX,1990,19,0,83795,0.0,-1,R
TX,1990,20,56318,0,1.0,1,D
TX,1990,21,48585,144570,0.251533742,-1,R
TX,1990,22,37721,93425,0.287626005,-1,R
TX,1990,23,71052,40856,0.6349143939999999,1,D
TX,1990,24,86297,0,1.0,1,D
TX,1990,25,67427,0,1.0,1,D
TX,1990,26,62158,147856,0.295970745,-1,R
TX,1990,27,62822,0,1.0,1,D
TX,1992,1,152209,0,1.0,1,D
TX,1992,2,118625,92176,0.5627345220000001,1,D
TX,1992,3,0,201569,0.0,-1,R
TX,1992,4,128008,83875,0.60414474,1,D
TX,1992,5,98567,62419,0.612270632,1,D
TX,1992,6,73933,189140,0.281036062,-1,R
TX,1992,7,0,169407,0.0,-1,R
TX,1992,8,53473,179349,0.22967331300000002,-1,R
TX,1992,9,118690,96270,0.5521492370000001,1,D
TX,1992,10,177233,68646,0.7208138959999999,1,D
TX,1992,11,119999,58033,0.6740305109999999,1,D
TX,1992,12,125492,74432,0.627698525,1,D
TX,1992,13,117892,77514,0.60331822,1,D
TX,1992,14,135930,54412,0.7141356090000001,1,D
TX,1992,15,86351,56549,0.604275717,1,D
TX,1992,16,66731,61870,0.518899542,1,D
TX,1992,17,136213,69958,0.660679727,1,D
TX,1992,18,111422,56080,0.6651980270000001,1,D
TX,1992,19,47325,162057,0.22602229399999998,-1,R
TX,1992,20,103755,0,1.0,1,D
TX,1992,21,62827,190979,0.247539459,-1,R
TX,1992,22,67812,150221,0.31101714,-1,R
TX,1992,23,63797,98259,0.39367255799999995,-1,R
TX,1992,24,104174,70042,0.597958856,1,D
TX,1992,25,98975,73192,0.57487788,1,D
TX,1992,26,55237,150209,0.268863838,-1,R
TX,1992,27,87022,66853,0.565536962,1,D
TX,1992,28,122457,0,1.0,1,D
TX,1992,29,64064,34609,0.649255622,1,D
TX,1992,30,107831,37853,0.7401705059999999,1,D
TX,1994,1,86480,63911,0.57503441,1,D
TX,1994,2,87709,66071,0.570353752,1,D
TX,1994,3,0,157011,0.0,-1,R
TX,1994,4,99303,67267,0.596163775,1,D
TX,1994,5,61877,58521,0.513937109,1,D
TX,1994,6,44286,152038,0.22557608899999998,-1,R
TX,1994,7,0,116873,0.0,-1,R
TX,1994,8,0,148473,0.0,-1,R
TX,1994,9,71643,81353,0.46826714399999997,-1,R
TX,1994,10,113738,80382,0.5859159279999999,1,D
TX,1994,11,76667,52876,0.5918266520000001,1,D
TX,1994,12,96372,43959,0.6867477609999999,1,D
TX,1994,13,63923,79466,0.445801282,-1,R
TX,1994,14,86175,68793,0.5560825460000001,1,D
TX,1994,15,61527,41119,0.5994096210000001,1,D
TX,1994,16,49815,37409,0.571115748,1,D
TX,1994,17,83497,72108,0.5365958679999999,1,D
TX,1994,18,84790,28153,0.75073267,1,D
TX,1994,19,0,120641,0.0,-1,R
TX,1994,20,60114,36035,0.625217111,1,D
TX,1994,21,0,165595,0.0,-1,R
TX,1994,22,38826,120302,0.24399225800000002,-1,R
TX,1994,23,44101,73815,0.374003528,-1,R
TX,1994,24,65019,58062,0.528261876,1,D
TX,1994,25,61959,53321,0.537465302,1,D
TX,1994,26,39763,135398,0.227008295,-1,R
TX,1994,27,65325,44693,0.593766475,1,D
TX,1994,28,73986,28777,0.719967303,1,D
TX,1994,29,44102,15952,0.734372398,1,D
TX,1994,30,73166,25848,0.738946008,1,D
TX,1996,1,102697,93105,0.5244941320000001,1,D
TX,1996,2,102908,89838,0.533904724,1,D
TX,1996,3,0,42882,0.0,-1,R
TX,1996,4,132126,71065,0.650255179,1,D
TX,1996,5,10138,11464,0.46930839700000004,-1,R
TX,1996,6,0,49172,0.0,-1,R
TX,1996,7,0,40364,0.0,-1,R
TX,1996,8,0,51370,0.0,-1,R
TX,1996,9,59225,52870,0.5283464920000001,1,D
TX,1996,10,132066,97204,0.576028264,1,D
TX,1996,11,99990,74549,0.57288056,1,D
TX,1996,12,69859,98349,0.415313184,-1,R
TX,1996,13,56066,116098,0.325654608,-1,R
TX,1996,14,93200,99961,0.482499055,-1,R
TX,1996,15,86347,50914,0.629071623,1,D
TX,1996,16,90260,35271,0.7190255790000001,1,D
TX,1996,17,99678,91429,0.52158215,1,D
TX,1996,18,22475,0,1.0,1,D
TX,1996,19,38316,156910,0.196264842,-1,R
TX,1996,20,88190,47616,0.649382207,1,D
TX,1996,21,60338,205830,0.226691413,-1,R
TX,1996,22,19661,41874,0.319509222,-1,R
TX,1996,23,59596,101332,0.370327103,-1,R
TX,1996,24,16479,11549,0.5879477670000001,1,D
TX,1996,25,29396,21892,0.573155514,1,D
TX,1996,26,15404,43012,0.263694878,-1,R
TX,1996,27,97350,50964,0.656377685,1,D
TX,1996,28,110148,34191,0.763120155,1,D
TX,1996,29,13352,6137,0.685104418,1,D
TX,1996,30,17238,0,1.0,1,D
TX,1998,1,80788,55191,0.5941211510000001,1,D
TX,1998,2,81556,56891,0.5890774089999999,1,D
TX,1998,3,0,106690,0.0,-1,R
TX,1998,4,82989,58954,0.5846642670000001,1,D
TX,1998,5,48073,61714,0.437875158,-1,R
TX,1998,6,40112,112957,0.26205175399999997,-1,R
TX,1998,7,0,111010,0.0,-1,R
TX,1998,8,0,123372,0.0,-1,R
TX,1998,9,86055,49107,0.636680428,1,D
TX,1998,10,116127,0,1.0,1,D
TX,1998,11,71142,0,1.0,1,D
TX,1998,12,39084,66740,0.36933020899999996,-1,R
TX,1998,13,37027,81141,0.313342022,-1,R
TX,1998,14,68014,84459,0.446072419,-1,R
TX,1998,15,47957,34221,0.583574679,1,D
TX,1998,16,67486,0,1.0,1,D
TX,1998,17,75367,63700,0.541947407,1,D
TX,1998,18,82091,0,1.0,1,D
TX,1998,19,21162,108266,0.16350403300000002,-1,R
TX,1998,20,50356,28347,0.6398231329999999,1,D
TX,1998,21,0,165047,0.0,-1,R
TX,1998,22,45386,87840,0.340669239,-1,R
TX,1998,23,40281,73177,0.355030055,-1,R
TX,1998,24,56321,40105,0.584085205,1,D
TX,1998,25,58591,41848,0.583349097,1,D
TX,1998,26,0,120332,0.0,-1,R
TX,1998,27,61638,34284,0.6425846,1,D
TX,1998,28,71849,0,1.0,1,D
TX,1998,29,44179,0,1.0,1,D
TX,1998,30,57603,21338,0.7296968620000001,1,D
TX,2000,1,118157,91912,0.56246757,1,D
TX,2000,2,162891,0,1.0,1,D
TX,2000,3,67233,187486,0.263949686,-1,R
TX,2000,4,145887,91574,0.6143619370000001,1,D
TX,2000,5,82629,100487,0.451238559,-1,R
TX,2000,6,0,222685,0.0,-1,R
TX,2000,7,60694,183712,0.248332692,-1,R
TX,2000,8,0,233848,0.0,-1,R
TX,2000,9,130143,87165,0.598887294,1,D
TX,2000,10,203628,0,1.0,1,D
TX,2000,11,105782,85546,0.552883007,1,D
TX,2000,12,67612,117739,0.36477817799999995,-1,R
TX,2000,13,54343,117995,0.315328018,-1,R
TX,2000,14,92689,137370,0.40289230200000004,-1,R
TX,2000,15,106570,0,1.0,1,D
TX,2000,16,92649,40921,0.693636296,1,D
TX,2000,17,120670,72535,0.6245697579999999,1,D
TX,2000,18,131857,38191,0.775410472,1,D
TX,2000,19,0,170319,0.0,-1,R
TX,2000,20,107487,0,1.0,1,D
TX,2000,21,73326,251049,0.226053179,-1,R
TX,2000,22,92645,154662,0.37461535700000004,-1,R
TX,2000,23,78274,119679,0.39541709399999997,-1,R
TX,2000,24,103152,61235,0.627494875,1,D
TX,2000,25,106112,68010,0.6094117920000001,1,D
TX,2000,26,75601,214025,0.261029742,-1,R
TX,2000,27,102088,54660,0.651287417,1,D
TX,2000,28,123104,0,1.0,1,D
TX,2000,29,84665,29606,0.740914143,1,D
TX,2000,30,109163,0,1.0,1,D
TX,2002,1,86384,66654,0.564461114,1,D
TX,2002,2,85492,53656,0.614396182,1,D
TX,2002,3,37503,113974,0.247582141,-1,R
TX,2002,4,97304,67939,0.588853991,1,D
TX,2002,5,56330,81439,0.408872823,-1,R
TX,2002,6,45404,115396,0.282363184,-1,R
TX,2002,7,0,96795,0.0,-1,R
TX,2002,8,0,140575,0.0,-1,R
TX,2002,9,86710,59635,0.592504014,1,D
TX,2002,10,114428,0,1.0,1,D
TX,2002,11,74678,68236,0.52253803,1,D
TX,2002,12,0,121208,0.0,-1,R
TX,2002,13,31218,119401,0.207264688,-1,R
TX,2002,14,48224,102905,0.319091637,-1,R
TX,2002,15,66311,0,1.0,1,D
TX,2002,16,72383,0,1.0,1,D
TX,2002,17,84136,77622,0.520135017,1,D
TX,2002,18,99161,27980,0.77992937,1,D
TX,2002,19,0,117092,0.0,-1,R
TX,2002,20,68685,0,1.0,1,D
TX,2002,21,56206,161836,0.257776025,-1,R
TX,2002,22,55716,100499,0.35666229200000005,-1,R
TX,2002,23,71067,77573,0.478114909,-1,R
TX,2002,24,73002,38332,0.65570266,1,D
TX,2002,25,63590,50041,0.559618414,1,D
TX,2002,26,37485,123195,0.233289768,-1,R
TX,2002,27,68559,41004,0.625749569,1,D
TX,2002,28,71393,26973,0.7257893990000001,1,D
TX,2002,29,55760,0,1.0,1,D
TX,2002,30,88980,28981,0.754317105,1,D
TX,2002,31,44183,111556,0.283699009,-1,R
TX,2002,32,44886,100226,0.30931969800000003,-1,R
TX,2004,1,96281,157068,0.38003307700000005,-1,R
TX,2004,2,108156,139951,0.43592482299999996,-1,R
TX,2004,3,0,180099,0.0,-1,R
TX,2004,4,81585,182866,0.308507058,-1,R
TX,2004,5,75911,148816,0.337792077,-1,R
TX,2004,6,83609,168767,0.331287444,-1,R
TX,2004,7,91126,175440,0.341851549,-1,R
TX,2004,8,77324,179599,0.300961767,-1,R
TX,2004,9,114462,42132,0.7309475459999999,1,D
TX,2004,10,0,182113,0.0,-1,R
TX,2004,11,50339,177291,0.221143962,-1,R
TX,2004,12,66316,173222,0.276849602,-1,R
TX,2004,13,0,189448,0.0,-1,R
TX,2004,14,0,173668,0.0,-1,R
TX,2004,15,96089,67917,0.585887102,1,D
TX,2004,16,108577,49972,0.6848166809999999,1,D
TX,2004,17,125309,116049,0.519183122,1,D
TX,2004,18,136018,0,1.0,1,D
TX,2004,19,93531,136459,0.40667420299999996,-1,R
TX,2004,20,112480,54976,0.6716988340000001,1,D
TX,2004,21,121129,209774,0.366055914,-1,R
TX,2004,22,112034,150386,0.426926301,-1,R
TX,2004,23,72480,170716,0.298031218,-1,R
TX,2004,24,82599,154435,0.34846899600000003,-1,R
TX,2004,25,108309,49252,0.687409956,1,D
TX,2004,26,89809,180519,0.332222337,-1,R
TX,2004,27,112081,61955,0.644010435,1,D
TX,2004,28,106323,69538,0.60458544,1,D
TX,2004,29,78256,0,1.0,1,D
TX,2004,30,144513,0,1.0,1,D
TX,2004,31,80292,160247,0.33380034,-1,R
TX,2004,32,89030,109859,0.447636621,-1,R
TX,2006,1,46303,104099,0.307861598,-1,R
TX,2006,2,45080,90490,0.33252194399999996,-1,R
TX,2006,3,49529,88690,0.358337132,-1,R
TX,2006,4,55278,106495,0.341701026,-1,R
TX,2006,5,50983,88478,0.365571737,-1,R
TX,2006,6,56369,91927,0.38011139899999996,-1,R
TX,2006,7,64514,99318,0.393781435,-1,R
TX,2006,8,51393,105665,0.327223064,-1,R
TX,2006,9,60253,0,1.0,1,D
TX,2006,10,71415,97726,0.422221697,-1,R
TX,2006,11,0,107268,0.0,-1,R
TX,2006,12,45676,98371,0.317090949,-1,R
TX,2006,13,33460,108107,0.236354518,-1,R
TX,2006,14,62429,94380,0.398121281,-1,R
TX,2006,15,43236,26751,0.617771872,1,D
TX,2006,16,61116,0,1.0,1,D
TX,2006,17,92478,64142,0.590460988,1,D
TX,2006,18,65936,16448,0.8003495820000001,1,D
TX,2006,19,41676,94785,0.30540594,-1,R
TX,2006,20,68348,0,1.0,1,D
TX,2006,21,68312,122486,0.35803310299999996,-1,R
TX,2006,22,76775,61938,0.5534809279999999,1,D
TX,2006,23,38256,32217,0.5428461960000001,1,D
TX,2006,24,52075,83835,0.383157972,-1,R
TX,2006,25,109911,42975,0.7189082059999999,1,D
TX,2006,26,58271,94219,0.38212997600000004,-1,R
TX,2006,27,62058,42538,0.5933114079999999,1,D
TX,2006,28,68372,0,1.0,1,D
TX,2006,29,37174,12347,0.7506714320000001,1,D
TX,2006,30,81348,17850,0.8200568559999999,1,D
TX,2006,31,60293,90869,0.398863471,-1,R
TX,2006,32,52269,71461,0.422444031,-1,R
TX,2008,1,0,189012,0.0,-1,R
TX,2008,2,0,175101,0.0,-1,R
TX,2008,3,108693,170742,0.38897418,-1,R
TX,2008,4,88067,206906,0.298559529,-1,R
TX,2008,5,0,162894,0.0,-1,R
TX,2008,6,99919,174008,0.364765065,-1,R
TX,2008,7,123242,162635,0.431101488,-1,R
TX,2008,8,70758,207128,0.254629596,-1,R
TX,2008,9,143868,0,1.0,1,D
TX,2008,10,143719,179493,0.444658614,-1,R
TX,2008,11,0,189625,0.0,-1,R
TX,2008,12,82250,181662,0.311656916,-1,R
TX,2008,13,51841,180078,0.22353062899999998,-1,R
TX,2008,14,0,191293,0.0,-1,R
TX,2008,15,107578,52303,0.6728629420000001,1,D
TX,2008,16,130375,0,1.0,1,D
TX,2008,17,134592,115581,0.537995707,1,D
TX,2008,18,148617,39095,0.791728819,1,D
TX,2008,19,58030,168501,0.25616803,-1,R
TX,2008,20,127298,44585,0.740608437,1,D
TX,2008,21,0,243471,0.0,-1,R
TX,2008,22,140160,161996,0.463866347,-1,R
TX,2008,23,134090,100799,0.570865387,1,D
TX,2008,24,111089,151434,0.423159114,-1,R
TX,2008,25,191755,88693,0.683745293,1,D
TX,2008,26,118167,195181,0.377111071,-1,R
TX,2008,27,104864,69458,0.601553447,1,D
TX,2008,28,123494,52524,0.7015986999999999,1,D
TX,2008,29,79718,25512,0.7575596309999999,1,D
TX,2008,30,168249,32361,0.838687005,1,D
TX,2008,31,106559,175563,0.37770539,-1,R
TX,2008,32,82406,116283,0.414748678,-1,R
TX,2010,1,0,129398,0.0,-1,R
TX,2010,2,0,130020,0.0,-1,R
TX,2010,3,47848,101180,0.321067182,-1,R
TX,2010,4,40975,136338,0.231088527,-1,R
TX,2010,5,41649,106742,0.280670661,-1,R
TX,2010,6,50717,107140,0.321284454,-1,R
TX,2010,7,0,143655,0.0,-1,R
TX,2010,8,34694,161417,0.176910015,-1,R
TX,2010,9,80107,24201,0.767985198,1,D
TX,2010,10,74086,144980,0.338190317,-1,R
TX,2010,11,23989,125581,0.160386441,-1,R
TX,2010,12,38434,109882,0.259135899,-1,R
TX,2010,13,0,113201,0.0,-1,R
TX,2010,14,44431,140623,0.240097485,-1,R
TX,2010,15,53546,39964,0.572623249,1,D
TX,2010,16,49301,31051,0.613562824,1,D
TX,2010,17,63138,106696,0.371763016,-1,R
TX,2010,18,85108,33067,0.720186165,1,D
TX,2010,19,25984,106059,0.196784381,-1,R
TX,2010,20,58645,31757,0.6487135239999999,1,D
TX,2010,21,65927,162924,0.288078269,-1,R
TX,2010,22,62082,140537,0.306397722,-1,R
TX,2010,23,67348,74853,0.47361129700000004,-1,R
TX,2010,24,0,100078,0.0,-1,R
TX,2010,25,99967,84849,0.540900139,1,D
TX,2010,26,55385,120984,0.314029109,-1,R
TX,2010,27,50226,51001,0.49617197,-1,R
TX,2010,28,62773,46740,0.573201355,1,D
TX,2010,29,43257,22825,0.654595805,1,D
TX,2010,30,86322,24668,0.777745743,1,D
TX,2010,31,0,126384,0.0,-1,R
TX,2010,32,44258,79433,0.357810997,-1,R
TX,2012,1,67222,178322,0.273767634,-1,R
TX,2012,2,80512,159664,0.335220838,-1,R
TX,2012,3,0,187180,0.0,-1,R
TX,2012,4,60214,182679,0.247903398,-1,R
TX,2012,5,69178,134091,0.340327349,-1,R
TX,2012,6,98053,145019,0.403390765,-1,R
TX,2012,7,85553,142793,0.37466388700000003,-1,R
TX,2012,8,51051,194043,0.208291513,-1,R
TX,2012,9,144075,36139,0.79946619,1,D
TX,2012,10,95710,159783,0.374609089,-1,R
TX,2012,11,41970,177742,0.191022793,-1,R
TX,2012,12,66080,175649,0.273363974,-1,R
TX,2012,13,0,187775,0.0,-1,R
TX,2012,14,109697,131460,0.45487794299999995,-1,R
TX,2012,15,89296,54056,0.622914225,1,D
TX,2012,16,101403,51043,0.665173242,1,D
TX,2012,17,0,143284,0.0,-1,R
TX,2012,18,146223,44015,0.768631924,1,D
